analysis,perm_id,outcome,outcome_label,exposure,exposure_label,n,beta,se,p_value,effect
Permuted exposure,209,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,0.0065394529354622305,0.013274061640815708,0.6263954258232602,0.0065394529354622305
Permuted exposure,209,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4113,0.0014865283781764944,0.022532497703466752,0.94788568752268,0.0014865283781764944
Permuted exposure,210,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,0.009729796836827924,0.024574174262199155,0.6951533456947145,0.9777285202493546
Permuted exposure,210,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1987,-0.0012366297200881008,0.04045200061554847,0.9758216540582454,-0.12358654086450649
Permuted exposure,210,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,8.851495224839393e-4,0.017877650581319536,0.9608900599847112,8.851495224839393e-4
Permuted exposure,210,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4106,0.019148468090018016,0.02431271731058631,0.4377960236677937,0.019148468090018016
Permuted exposure,211,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1952,-0.03261235891473102,0.023327252245058622,0.17307946494627008,-3.208631001040896
Permuted exposure,211,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1965,-0.028614897090420803,0.04698702627353177,0.5472687934335203,-2.820936818467279
Permuted exposure,211,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,-0.01956790191017395,0.01554294008813874,0.21923223427281258,-0.01956790191017395
Permuted exposure,211,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4093,0.02690150443663344,0.022136077340669164,0.2347801774649829,0.02690150443663344
Permuted exposure,212,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,-0.007806849026391641,0.02596914019636455,0.7659249920877785,-0.7776454726531101
Permuted exposure,212,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1961,-8.133292717609203e-5,0.034434111253272566,0.998131582220658,-0.008132961974327557
Permuted exposure,212,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.013371469428277239,0.01421553715332843,0.35555556593272897,0.013371469428277239
Permuted exposure,212,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,0.009420436838426197,0.024960121013048685,0.7088123961767803,0.009420436838426197
Permuted exposure,213,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1950,-0.0012250231949630052,0.026472633641175407,0.9634194769513661,-0.122427316035012
Permuted exposure,213,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1975,-0.05877427756893045,0.026345610808350014,0.033585061209934756,-5.708041676162812
Permuted exposure,213,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,0.0037141748706738618,0.017271545713903397,0.8314094522005552,0.0037141748706738618
Permuted exposure,213,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.006204463289632985,0.02724269931796714,0.8215582328904928,-0.006204463289632985
Permuted exposure,214,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1957,0.0028291230039545045,0.028763057339103795,0.9223475225592302,0.28331287491314416
Permuted exposure,214,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1978,-0.03570434398133939,0.05743134683028022,0.5390044584375975,-3.5074462643309934
Permuted exposure,214,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,-0.0197271147245008,0.019252673157917267,0.3149710705808643,-0.0197271147245008
Permuted exposure,214,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,0.005838841285140191,0.02224017832501883,0.7949013007165371,0.005838841285140191
Permuted exposure,215,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1952,0.019083786090054927,0.026899747324290065,0.48391706263874,1.9267045440284347
Permuted exposure,215,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1976,0.03246399697746326,0.037375051841088316,0.39219741331698177,3.299670147094691
Permuted exposure,215,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,-0.0037654339585341447,0.015557717432726851,0.8106558183719209,-0.0037654339585341447
Permuted exposure,215,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4094,-0.030635991537877126,0.02218108871399183,0.17854989011146766,-0.030635991537877126
Permuted exposure,216,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,0.04272786968270196,0.030300806139440913,0.16951584836022457,4.3653846350904635
Permuted exposure,216,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1965,0.01157490329211875,0.05644910532524229,0.838965340175248,1.1642151699366998
Permuted exposure,216,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.010120809012755753,0.01408835565486587,0.478928757387604,0.010120809012755753
Permuted exposure,216,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,0.015034456692218251,0.02239979749471461,0.5078032699940243,0.015034456692218251
Permuted exposure,217,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1952,-0.0214523943127101,0.027586478552074144,0.44330170118527035,-2.122392833234099
Permuted exposure,217,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,0.07155299972169334,0.03788799961800774,0.0689933702797233,7.417508017297658
Permuted exposure,217,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4058,0.001861700063821059,0.01589717446352582,0.9076737434588718,0.001861700063821059
Permuted exposure,217,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,0.044714044834090486,0.020553350447796825,0.03851780875429836,0.044714044834090486
Permuted exposure,218,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,-0.006176301602891632,0.024993859992068115,0.8066239128246087,-0.6157267459178328
Permuted exposure,218,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,0.02532541853772944,0.035872846995482106,0.48583545648169635,2.564883136656393
Permuted exposure,218,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4061,0.0035274457787633474,0.014275854837537493,0.8067779334666552,0.0035274457787633474
Permuted exposure,218,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,-0.015750286883691702,0.025276693007771932,0.5382517685142496,-0.015750286883691702
Permuted exposure,219,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1957,-0.02648212881357688,0.024833938031249295,0.29536607119799724,-2.6134552189011395
Permuted exposure,219,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,0.0150639970693032,0.03402242618612205,0.6612196438707643,1.5178030955671273
Permuted exposure,219,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4062,-0.005107441510262228,0.015264791583946852,0.7406188578819717,-0.005107441510262228
Permuted exposure,219,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4104,0.012331064434707563,0.02608740815670453,0.6402383336975618,0.012331064434707563
Permuted exposure,220,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,-0.03063017800208536,0.02500628321195932,0.23081836387039287,-3.0165827225668296
Permuted exposure,220,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1976,-0.09209783852132793,0.040713231034804724,0.03135935983437858,-8.798408510867217
Permuted exposure,220,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4060,0.007586377821286678,0.013296957645697405,0.5732132223045336,0.007586377821286678
Permuted exposure,220,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,-0.011555298639024648,0.028030979309529233,0.683423322922686,-0.011555298639024648
Permuted exposure,221,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,-0.01745444613702058,0.020830162820357864,0.4091600154490247,-1.7302999710033906
Permuted exposure,221,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1965,-0.010472426019559307,0.02642017950153267,0.6947265284794172,-1.0417781087550315
Permuted exposure,221,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4057,-0.028906230564733685,0.013566412079040632,0.04273561253556898,-0.028906230564733685
Permuted exposure,221,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4091,0.016301471332229315,0.01929660885056781,0.40565507468556905,0.016301471332229315
Permuted exposure,222,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1954,0.014344978654949424,0.03042691771034999,0.6409675237221678,1.4448361611849814
Permuted exposure,222,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1961,-0.02419264593731142,0.03559979279277715,0.5021638676771305,-2.39023496027132
Permuted exposure,222,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4062,-0.007425783684454018,0.017896833766846643,0.6814778115109268,-0.007425783684454018
Permuted exposure,222,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4093,0.012091463019672184,0.026774089888732634,0.6551564069019977,0.012091463019672184
Permuted exposure,223,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1953,-0.035269286053987055,0.029500390012292856,0.241898487482967,-3.4654572807400252
Permuted exposure,223,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1964,-0.003405924927930097,0.043100334309246376,0.937556971487316,-0.34001313449920634
Permuted exposure,223,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4055,0.009701342871533231,0.015962068749604943,0.5486092925115003,0.009701342871533231
Permuted exposure,223,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4094,-0.013923623103715255,0.026250618178748134,0.6001625448307615,-0.013923623103715255
Permuted exposure,224,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1955,0.029033020361201985,0.025095083158481614,0.25707989426809374,2.9458587008290404
Permuted exposure,224,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1962,0.005105649885043574,0.02824083232971904,0.857790253049415,0.5118705925818423
Permuted exposure,224,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.01030114711091877,0.014235355855387167,0.475752929727458,0.01030114711091877
Permuted exposure,224,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,6.256147311556239e-4,0.02232481419281797,0.9778496851535072,6.256147311556239e-4
Permuted exposure,225,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1942,-0.034204896852441075,0.024918688673513552,0.18075351641253465,-3.3626522533187986
Permuted exposure,225,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1959,-0.05127799020496842,0.025516816443752855,0.053862510232518264,-4.998546091529288
Permuted exposure,225,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,-0.02279730154734725,0.014181663606652437,0.12001815850914671,-0.02279730154734725
Permuted exposure,225,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,0.0373256792272592,0.024146566816698987,0.13379558831575683,0.0373256792272592
Permuted exposure,226,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1952,0.012245806262069541,0.027002491577611677,0.6536793902146989,1.2321093149920914
Permuted exposure,226,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1977,0.07673696961706257,0.03300599074095498,0.02727881710722237,7.975802986972869
Permuted exposure,226,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.004860471627480281,0.014870260609559318,0.7463917586705014,0.004860471627480281
Permuted exposure,226,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4097,-0.01083816434593895,0.022072374436579407,0.6272330205094953,-0.01083816434593895
Permuted exposure,227,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1956,0.013931547164781993,0.022315121738616477,0.5374783186797005,1.4029043399660157
Permuted exposure,227,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1975,-0.029320062572061337,0.035705757063000124,0.4182559962449115,-2.8894399834887396
Permuted exposure,227,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4065,0.005981426429269126,0.013176766150790538,0.6536405417916286,0.005981426429269126
Permuted exposure,227,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4105,0.032790292050142014,0.01846780786009853,0.08708335717334258,0.032790292050142014
Permuted exposure,228,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1953,-0.006945347104893988,0.02300304786090531,0.7649355122526896,-0.6921283922968868
Permuted exposure,228,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1965,0.04474013689703277,0.04337386591447867,0.31083279712599543,4.575607117871172
Permuted exposure,228,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,0.0013086476443085798,0.019924235207502677,0.9481340792244668,0.0013086476443085798
Permuted exposure,228,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4096,0.013213272170922337,0.021208049048411216,0.5384916469707228,0.013213272170922337
Permuted exposure,229,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1942,-0.012046344622077198,0.028899527420524495,0.6799772906353838,-1.1974077887101586
Permuted exposure,229,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1973,0.02093834816915288,0.04705117022954329,0.659614870951067,2.1159093369109927
Permuted exposure,229,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4043,0.008521895590936029,0.016450376869832094,0.6088132851051591,0.008521895590936029
Permuted exposure,229,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4106,-0.027302361833052294,0.02163097879720853,0.21767531622439182,-0.027302361833052294
Permuted exposure,230,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,0.003340104666236419,0.02428307856215488,0.8915815068040283,0.334568903155108
Permuted exposure,230,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1967,-0.043335288734420295,0.03307595209205056,0.20041985501402038,-4.24097329931511
Permuted exposure,230,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,0.0010734468956187717,0.020119783808846967,0.957858642462829,0.0010734468956187717
Permuted exposure,230,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.014698525058209394,0.01627956893050155,0.37457361855924276,-0.014698525058209394
Permuted exposure,231,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,-0.017646308246540364,0.022789044079270175,0.44522357544934454,-1.7491523943621412
Permuted exposure,231,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1976,0.016331382526910358,0.04721118536848806,0.7318984636366364,1.6465468496464686
Permuted exposure,231,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4049,0.01027793462745681,0.01694682493974914,0.5494544660516181,0.01027793462745681
Permuted exposure,231,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,0.02885377541838681,0.02973669845014564,0.3405052950511567,0.02885377541838681
Permuted exposure,232,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1953,0.03133085668712935,0.024416785831001746,0.20995247888354632,3.1826834225759493
Permuted exposure,232,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1967,-0.028124948716047534,0.037132944089067955,0.45491352079064196,-2.7733124286448696
Permuted exposure,232,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4055,0.028663025523478537,0.01965347016776218,0.15670000235363862,0.028663025523478537
Permuted exposure,232,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4097,-0.011066568068342284,0.02918397799029424,0.7075051907111481,-0.011066568068342284
Permuted exposure,233,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,-0.012441870997256877,0.02553605162215772,0.6298898261275608,-1.2364790924908942
Permuted exposure,233,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,-0.048381454719716936,0.04936542302374711,0.33515866234790226,-4.7229720968759885
Permuted exposure,233,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4066,0.019489368646912728,0.017972838096625327,0.288150063695264,0.019489368646912728
Permuted exposure,233,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4096,-0.0027239530922667883,0.02346413102845084,0.9084403010174968,-0.0027239530922667883
Permuted exposure,234,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1943,0.020028789323536817,0.025835327017319325,0.44469148734859887,2.0230711355994746
Permuted exposure,234,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1977,0.028282298282468504,0.024042638772738524,0.24902559195024365,2.868603973831063
Permuted exposure,234,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4057,-0.0065502122402428375,0.016456916989727125,0.69386353394871,-0.0065502122402428375
Permuted exposure,234,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4104,0.007848865746178076,0.018152119308411742,0.6688891474366654,0.007848865746178076
Permuted exposure,235,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1950,0.021765528484964696,0.02459437148631917,0.38370434065926184,2.200412551925468
Permuted exposure,235,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1958,0.015833596509039972,0.03321565082936642,0.6371547008682084,1.595961211316177
Permuted exposure,235,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,-0.01724253371649605,0.01313793415653866,0.200845724737834,-0.01724253371649605
Permuted exposure,235,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4095,0.018818300417453304,0.026047785238456283,0.4762275159720426,0.018818300417453304
Permuted exposure,236,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1945,-0.06363668530288594,0.024899036910451578,0.016310566860169684,-6.165414755228671
Permuted exposure,236,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1983,-0.09471824919690931,0.04176598693639392,0.03096616385245326,-9.037081287917303
Permuted exposure,236,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,-0.01881877358689646,0.0179563271666319,0.30426990186561415,-0.01881877358689646
Permuted exposure,236,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4108,0.029939631723072412,0.019765417176935706,0.14145635021305503,0.029939631723072412
Permuted exposure,237,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1954,0.004150050679463228,0.024797114523821724,0.8682895015693257,0.4158674064819623
Permuted exposure,237,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1965,-0.07775493291389525,0.04691493188792591,0.10822750824418086,-7.480886734172831
Permuted exposure,237,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,1.4925944018911102e-4,0.012519886749895869,0.9905790238238716,1.4925944018911102e-4
Permuted exposure,237,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4107,-0.0011810579556143766,0.026793003935737105,0.9651528384710388,-0.0011810579556143766
Permuted exposure,238,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1952,0.01420469719826241,0.024434534548958445,0.5656643088458191,1.43060632990899
Permuted exposure,238,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,0.008305831792316566,0.03490287340880822,0.8135778628476014,0.8340420910677437
Permuted exposure,238,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,0.0019522144401416222,0.017480309069182715,0.9119342539179376,0.0019522144401416222
Permuted exposure,238,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,0.043090528663004564,0.022532371213429606,0.0664908871626363,0.043090528663004564
Permuted exposure,239,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1945,-0.020065552188798835,0.024973928345121667,0.4284773368631287,-1.9865578755782987
